id,project_a,project_b,weight_a,weight_b,stars_a,forks_a,open_issues_a,open_pulls_a,stars_b,forks_b,open_issues_b,open_pulls_b
2756,https://github.com/humanwhocodes/object-schema,https://github.com/debug-js/debug,0.69204229778,0.30795770222,32.0,7.0,1.0,1.0,11186.0,943.0,30.0,20.0
2759,https://github.com/humanwhocodes/object-schema,https://github.com/facebook/react,0.87050538231,0.12949461769,32.0,7.0,1.0,1.0,230898.0,47265.0,30.0,30.0
2760,https://github.com/humanwhocodes/object-schema,https://github.com/babel/babel,0.0784798166,0.9215201834,32.0,7.0,1.0,1.0,43344.0,5653.0,30.0,30.0
2761,https://github.com/humanwhocodes/object-schema,https://github.com/clap-rs/clap,0.68241784419,0.31758215581,32.0,7.0,1.0,1.0,14537.0,1062.0,30.0,24.0
2762,https://github.com/humanwhocodes/object-schema,https://github.com/chzyer/readline,0.98865967472,0.01134032528,32.0,7.0,1.0,1.0,2105.0,281.0,30.0,30.0
2765,https://github.com/humanwhocodes/object-schema,https://github.com/electron/electron,0.49950331106,0.50049668894,32.0,7.0,1.0,1.0,114977.0,15674.0,30.0,30.0
2766,https://github.com/humanwhocodes/object-schema,https://github.com/ajv-validator/ajv,0.36436354545,0.63563645455,32.0,7.0,1.0,1.0,13951.0,886.0,30.0,30.0
2768,https://github.com/humanwhocodes/object-schema,https://github.com/browserslist/browserslist,0.57129678435,0.42870321565,32.0,7.0,1.0,1.0,13094.0,721.0,30.0,6.0
2770,https://github.com/humanwhocodes/object-schema,https://github.com/go-task/slim-sprig,0.85340623052,0.14659376948,32.0,7.0,1.0,1.0,63.0,15.0,9.0,2.0
2771,https://github.com/humanwhocodes/object-schema,https://github.com/eslint/eslint,0.05992461517,0.94007538483,32.0,7.0,1.0,1.0,25375.0,4602.0,30.0,14.0
2773,https://github.com/humanwhocodes/object-schema,https://github.com/floating-ui/floating-ui,0.39119190588,0.60880809413,32.0,7.0,1.0,1.0,30394.0,1625.0,29.0,7.0
2774,https://github.com/humanwhocodes/object-schema,https://github.com/boa-dev/boa,0.72734833697,0.27265166303,32.0,7.0,1.0,1.0,5349.0,407.0,30.0,24.0
2775,https://github.com/humanwhocodes/object-schema,https://github.com/gregberge/svgr,0.674925669,0.325074331,32.0,7.0,1.0,1.0,10612.0,424.0,30.0,13.0
2776,https://github.com/humanwhocodes/object-schema,https://github.com/ethers-io/ethers.js,0.8317638814,0.1682361186,32.0,7.0,1.0,1.0,8049.0,1891.0,30.0,30.0
2778,https://github.com/humanwhocodes/object-schema,https://github.com/google/flatbuffers,0.4230769231,0.5769230769,32.0,7.0,1.0,1.0,23549.0,3268.0,30.0,30.0
2780,https://github.com/humanwhocodes/object-schema,https://github.com/biomejs/biome,0.57809954124,0.42190045876,32.0,7.0,1.0,1.0,16166.0,506.0,30.0,30.0
2782,https://github.com/humanwhocodes/object-schema,https://github.com/alexeyraspopov/picocolors,0.9992900753,0.0007099247,32.0,7.0,1.0,1.0,1415.0,45.0,10.0,4.0
2783,https://github.com/streetsidesoftware/cspell,https://github.com/jedisct1/go-minisign,0.06294321277,0.93705678723,1285.0,104.0,30.0,6.0,113.0,13.0,1.0,1.0
2787,https://github.com/streetsidesoftware/cspell,https://github.com/sheetjs/js-crc32,0.35540913552,0.64459086448,1285.0,104.0,30.0,6.0,346.0,37.0,2.0,1.0
2788,https://github.com/streetsidesoftware/cspell,https://github.com/pion/webrtc,0.14124494467,0.85875505533,1285.0,104.0,30.0,6.0,14077.0,1668.0,30.0,10.0
2790,https://github.com/streetsidesoftware/cspell,https://github.com/postcss/postcss,0.02329590696,0.97670409304,1285.0,104.0,30.0,6.0,28602.0,1565.0,25.0,1.0
2791,https://github.com/streetsidesoftware/cspell,https://github.com/pytest-dev/pytest,0.01881683518,0.98118316482,1285.0,104.0,30.0,6.0,12267.0,2717.0,30.0,30.0
2792,https://github.com/streetsidesoftware/cspell,https://github.com/babel/babel,0.00078775536,0.99921224464,1285.0,104.0,30.0,6.0,43344.0,5653.0,30.0,30.0
2793,https://github.com/streetsidesoftware/cspell,https://github.com/emotion-js/emotion,0.00630540636,0.99369459364,1285.0,104.0,30.0,6.0,17575.0,1113.0,30.0,30.0
2794,https://github.com/streetsidesoftware/cspell,https://github.com/ajv-validator/ajv,0.00796009206,0.99203990794,1285.0,104.0,30.0,6.0,13951.0,886.0,30.0,30.0
2796,https://github.com/streetsidesoftware/cspell,https://github.com/clap-rs/clap,0.04026212134,0.95973787866,1285.0,104.0,30.0,6.0,14537.0,1062.0,30.0,24.0
2797,https://github.com/streetsidesoftware/cspell,https://github.com/mochajs/mocha,0.0046876768,0.9953123232,1285.0,104.0,30.0,6.0,22659.0,3015.0,30.0,18.0
2798,https://github.com/streetsidesoftware/cspell,https://github.com/go-task/slim-sprig,0.13953028488,0.86046971512,1285.0,104.0,30.0,6.0,63.0,15.0,9.0,2.0
2799,https://github.com/streetsidesoftware/cspell,https://github.com/facebook/react,0.34673976316,0.65326023684,1285.0,104.0,30.0,6.0,230898.0,47265.0,30.0,30.0
2800,https://github.com/streetsidesoftware/cspell,https://github.com/node-fetch/node-fetch,0.08967635242,0.91032364758,1285.0,104.0,30.0,6.0,8814.0,1032.0,30.0,30.0
2801,https://github.com/streetsidesoftware/cspell,https://github.com/import-js/eslint-plugin-import,0.05389219184,0.94610780816,1285.0,104.0,30.0,6.0,5606.0,1572.0,30.0,30.0
2802,https://github.com/streetsidesoftware/cspell,https://github.com/chzyer/readline,0.69075177817,0.30924822183,1285.0,104.0,30.0,6.0,2105.0,281.0,30.0,30.0
2803,https://github.com/streetsidesoftware/cspell,https://github.com/pnpm/cmd-shim,0.00362252519,0.99637747481,1285.0,104.0,30.0,6.0,14.0,11.0,7.0,2.0
2805,https://github.com/streetsidesoftware/cspell,https://github.com/gulpjs/gulp,0.00984643776,0.99015356224,1285.0,104.0,30.0,6.0,33044.0,4225.0,30.0,4.0
2807,https://github.com/streetsidesoftware/cspell,https://github.com/debug-js/debug,0.04110438328,0.95889561672,1285.0,104.0,30.0,6.0,11186.0,943.0,30.0,20.0
2809,https://github.com/streetsidesoftware/cspell,https://github.com/sindresorhus/type-fest,0.00424333772,0.99575666228,1285.0,104.0,30.0,6.0,14615.0,568.0,30.0,11.0
2810,https://github.com/streetsidesoftware/cspell,https://github.com/rollup/rollup,0.01043558545,0.98956441455,1285.0,104.0,30.0,6.0,25489.0,1538.0,30.0,25.0
2811,https://github.com/streetsidesoftware/cspell,https://github.com/marak/colors.js,0.00145672665,0.99854327335,1285.0,104.0,30.0,6.0,5177.0,449.0,30.0,19.0
2812,https://github.com/streetsidesoftware/cspell,https://github.com/axios/axios,0.01358574177,0.98641425823,1285.0,104.0,30.0,6.0,106065.0,10988.0,30.0,30.0
2814,https://github.com/streetsidesoftware/cspell,https://github.com/motdotla/dotenv,0.39140040341,0.60859959659,1285.0,104.0,30.0,6.0,19352.0,860.0,4.0,0.0
2815,https://github.com/streetsidesoftware/cspell,https://github.com/eslint/eslint,0.00064830821,0.99935169179,1285.0,104.0,30.0,6.0,25375.0,4602.0,30.0,14.0
2816,https://github.com/streetsidesoftware/cspell,https://github.com/floating-ui/floating-ui,0.00911503935,0.99088496065,1285.0,104.0,30.0,6.0,30394.0,1625.0,29.0,7.0
2817,https://github.com/streetsidesoftware/cspell,https://github.com/boa-dev/boa,0.13041487005,0.86958512995,1285.0,104.0,30.0,6.0,5349.0,407.0,30.0,24.0
2820,https://github.com/streetsidesoftware/cspell,https://github.com/ljharb/qs,0.01021765982,0.98978234018,1285.0,104.0,30.0,6.0,8601.0,732.0,30.0,12.0
2822,https://github.com/streetsidesoftware/cspell,https://github.com/salesforce/tough-cookie,0.00194906146,0.99805093854,1285.0,104.0,30.0,6.0,973.0,221.0,16.0,3.0
2825,https://github.com/streetsidesoftware/cspell,https://github.com/ethers-io/ethers.js,0.20928454493,0.79071545507,1285.0,104.0,30.0,6.0,8049.0,1891.0,30.0,30.0
2826,https://github.com/streetsidesoftware/cspell,https://github.com/epoberezkin/fast-deep-equal,0.05362318341,0.94637681659,1285.0,104.0,30.0,6.0,1927.0,105.0,30.0,14.0
2827,https://github.com/streetsidesoftware/cspell,https://github.com/rich-harris/magic-string,0.58062880325,0.41937119675,1285.0,104.0,30.0,6.0,2424.0,114.0,29.0,8.0
2828,https://github.com/streetsidesoftware/cspell,https://github.com/nodeca/js-yaml,0.14054614334,0.85945385666,1285.0,104.0,30.0,6.0,6335.0,776.0,30.0,14.0
2829,https://github.com/streetsidesoftware/cspell,https://github.com/mattn/go-isatty,0.1767795883,0.8232204117,1285.0,104.0,30.0,6.0,841.0,108.0,14.0,4.0
2830,https://github.com/streetsidesoftware/cspell,https://github.com/formatjs/formatjs,0.1742110162,0.8257889838,1285.0,104.0,30.0,6.0,14363.0,1362.0,30.0,11.0
2831,https://github.com/streetsidesoftware/cspell,https://github.com/lukeed/polka,0.04903976333,0.95096023667,1285.0,104.0,30.0,6.0,5435.0,173.0,27.0,4.0
2832,https://github.com/streetsidesoftware/cspell,https://github.com/getsentry/sentry-javascript,0.0020238503,0.9979761497,1285.0,104.0,30.0,6.0,8053.0,1599.0,30.0,30.0
2833,https://github.com/streetsidesoftware/cspell,https://github.com/dcodeio/long.js,0.00179567932,0.99820432068,1285.0,104.0,30.0,6.0,891.0,205.0,29.0,11.0
2836,https://github.com/streetsidesoftware/cspell,https://github.com/reactivex/rxjs,0.5652173913,0.4347826087,1285.0,104.0,30.0,6.0,30901.0,3005.0,30.0,30.0
2838,https://github.com/streetsidesoftware/cspell,https://github.com/qix-/color-convert,0.01399864529,0.98600135471,1285.0,104.0,30.0,6.0,750.0,96.0,17.0,4.0
2839,https://github.com/streetsidesoftware/cspell,https://github.com/brooooooklyn/snappy,0.02898550725,0.97101449275,1285.0,104.0,30.0,6.0,167.0,10.0,12.0,1.0
2840,https://github.com/streetsidesoftware/cspell,https://github.com/biomejs/biome,0.06389884805,0.93610115195,1285.0,104.0,30.0,6.0,16166.0,506.0,30.0,30.0
2842,https://github.com/streetsidesoftware/cspell,https://github.com/servo/rust-smallvec,0.00947695404,0.99052304596,1285.0,104.0,30.0,6.0,1379.0,146.0,30.0,1.0
2843,https://github.com/streetsidesoftware/cspell,https://github.com/alexeyraspopov/picocolors,0.75,0.25,1285.0,104.0,30.0,6.0,1415.0,45.0,10.0,4.0
2844,https://github.com/boa-dev/boa,https://github.com/babel/babel,0.06641351821,0.93358648179,5349.0,407.0,30.0,24.0,43344.0,5653.0,30.0,30.0
2846,https://github.com/boa-dev/boa,https://github.com/axios/axios,0.25696548967,0.74303451033,5349.0,407.0,30.0,24.0,106065.0,10988.0,30.0,30.0
2847,https://github.com/boa-dev/boa,https://github.com/biomejs/biome,0.20502919922,0.79497080078,5349.0,407.0,30.0,24.0,16166.0,506.0,30.0,30.0
2848,https://github.com/boa-dev/boa,https://github.com/alexeyraspopov/picocolors,0.96,0.04,5349.0,407.0,30.0,24.0,1415.0,45.0,10.0,4.0
2849,https://github.com/pandas-dev/pandas,https://github.com/gulpjs/gulp,0.66733454426,0.33266545574,44144.0,18098.0,30.0,30.0,33044.0,4225.0,30.0,4.0
2850,https://github.com/pandas-dev/pandas,https://github.com/import-js/eslint-plugin-import,0.907719386,0.092280614,44144.0,18098.0,30.0,30.0,5606.0,1572.0,30.0,30.0
2851,https://github.com/pandas-dev/pandas,https://github.com/mochajs/mocha,0.53527068773,0.46472931227,44144.0,18098.0,30.0,30.0,22659.0,3015.0,30.0,18.0
2853,https://github.com/pandas-dev/pandas,https://github.com/node-fetch/node-fetch,0.92937979959,0.07062020041,44144.0,18098.0,30.0,30.0,8814.0,1032.0,30.0,30.0
2854,https://github.com/pandas-dev/pandas,https://github.com/ljharb/qs,0.8270193137,0.1729806863,44144.0,18098.0,30.0,30.0,8601.0,732.0,30.0,12.0
2856,https://github.com/pandas-dev/pandas,https://github.com/level/levelup,0.99612351362,0.00387648638,44144.0,18098.0,30.0,30.0,4085.0,267.0,0.0,0.0
2857,https://github.com/pandas-dev/pandas,https://github.com/inikulin/parse5,0.99635999843,0.00364000157,44144.0,18098.0,30.0,30.0,3696.0,237.0,30.0,6.0
2858,https://github.com/pandas-dev/pandas,https://github.com/emotion-js/emotion,0.60416269264,0.39583730736,44144.0,18098.0,30.0,30.0,17575.0,1113.0,30.0,30.0
2859,https://github.com/pandas-dev/pandas,https://github.com/immerjs/immer,0.93836591763,0.06163408237,44144.0,18098.0,30.0,30.0,27910.0,852.0,30.0,20.0
2861,https://github.com/pandas-dev/pandas,https://github.com/floating-ui/floating-ui,0.66177022746,0.33822977254,44144.0,18098.0,30.0,30.0,30394.0,1625.0,29.0,7.0
2863,https://github.com/pandas-dev/pandas,https://github.com/boa-dev/boa,0.88867429856,0.11132570144,44144.0,18098.0,30.0,30.0,5349.0,407.0,30.0,24.0
2864,https://github.com/pandas-dev/pandas,https://github.com/electron/electron,0.71983134929,0.28016865071,44144.0,18098.0,30.0,30.0,114977.0,15674.0,30.0,30.0
2865,https://github.com/pandas-dev/pandas,https://github.com/ajv-validator/ajv,0.65491337368,0.34508662632,44144.0,18098.0,30.0,30.0,13951.0,886.0,30.0,30.0
2866,https://github.com/pandas-dev/pandas,https://github.com/humanwhocodes/object-schema,0.68083361059,0.31916638941,44144.0,18098.0,30.0,30.0,32.0,7.0,1.0,1.0
2868,https://github.com/pandas-dev/pandas,https://github.com/debug-js/debug,0.88293962419,0.11706037581,44144.0,18098.0,30.0,30.0,11186.0,943.0,30.0,20.0
2869,https://github.com/pandas-dev/pandas,https://github.com/cssnano/cssnano,0.98711609821,0.01288390179,44144.0,18098.0,30.0,30.0,4815.0,319.0,30.0,6.0
2870,https://github.com/pandas-dev/pandas,https://github.com/browserslist/browserslist,0.80946529166,0.19053470834,44144.0,18098.0,30.0,30.0,13094.0,721.0,30.0,6.0
2871,https://github.com/pandas-dev/pandas,https://github.com/chzyer/readline,0.99836480657,0.00163519343,44144.0,18098.0,30.0,30.0,2105.0,281.0,30.0,30.0
2875,https://github.com/pandas-dev/pandas,https://github.com/clap-rs/clap,0.87198129147,0.12801870853,44144.0,18098.0,30.0,30.0,14537.0,1062.0,30.0,24.0
2876,https://github.com/pandas-dev/pandas,https://github.com/babel/babel,0.23459384374,0.76540615626,44144.0,18098.0,30.0,30.0,43344.0,5653.0,30.0,30.0
2878,https://github.com/pandas-dev/pandas,https://github.com/ethers-io/ethers.js,0.9409457737,0.0590542263,44144.0,18098.0,30.0,30.0,8049.0,1891.0,30.0,30.0
2879,https://github.com/pandas-dev/pandas,https://github.com/epoberezkin/fast-deep-equal,0.6012713857,0.3987286143,44144.0,18098.0,30.0,30.0,1927.0,105.0,30.0,14.0
2880,https://github.com/pandas-dev/pandas,https://github.com/mikemcl/bignumber.js,0.97610124644,0.02389875356,44144.0,18098.0,30.0,30.0,6740.0,744.0,25.0,6.0
2881,https://github.com/pandas-dev/pandas,https://github.com/nodeca/js-yaml,0.9463062815,0.0536937185,44144.0,18098.0,30.0,30.0,6335.0,776.0,30.0,14.0
2882,https://github.com/pandas-dev/pandas,https://github.com/mattn/go-isatty,0.92988000065,0.07011999935,44144.0,18098.0,30.0,30.0,841.0,108.0,14.0,4.0
2884,https://github.com/pandas-dev/pandas,https://github.com/lukeed/polka,0.57984808195,0.42015191805,44144.0,18098.0,30.0,30.0,5435.0,173.0,27.0,4.0
2885,https://github.com/pandas-dev/pandas,https://github.com/getsentry/sentry-javascript,0.07748100391,0.92251899609,44144.0,18098.0,30.0,30.0,8053.0,1599.0,30.0,30.0
2886,https://github.com/pandas-dev/pandas,https://github.com/dcodeio/long.js,0.06933676755,0.93066323245,44144.0,18098.0,30.0,30.0,891.0,205.0,29.0,11.0
2887,https://github.com/pandas-dev/pandas,https://github.com/mmcloughlin/addchain,0.2121021116,0.7878978884,44144.0,18098.0,30.0,30.0,188.0,14.0,30.0,1.0
2888,https://github.com/pandas-dev/pandas,https://github.com/kaelzhang/node-ignore,0.9992576095,0.0007423905,44144.0,18098.0,30.0,30.0,448.0,46.0,6.0,1.0
2889,https://github.com/pandas-dev/pandas,https://github.com/google/flatbuffers,0.8321959951,0.1678040049,44144.0,18098.0,30.0,30.0,23549.0,3268.0,30.0,30.0
2890,https://github.com/pandas-dev/pandas,https://github.com/biomejs/biome,0.6130029525,0.3869970475,44144.0,18098.0,30.0,30.0,16166.0,506.0,30.0,30.0
2891,https://github.com/pandas-dev/pandas,https://github.com/fastify/fastify,0.8717192111,0.1282807889,44144.0,18098.0,30.0,30.0,32708.0,2328.0,30.0,27.0
2893,https://github.com/inikulin/parse5,https://github.com/gulpjs/gulp,0.00559053114,0.99440946886,3696.0,237.0,30.0,6.0,33044.0,4225.0,30.0,4.0
2894,https://github.com/inikulin/parse5,https://github.com/import-js/eslint-plugin-import,0.03207966754,0.96792033246,3696.0,237.0,30.0,6.0,5606.0,1572.0,30.0,30.0
2895,https://github.com/inikulin/parse5,https://github.com/axios/axios,0.00829622139,0.99170377861,3696.0,237.0,30.0,6.0,106065.0,10988.0,30.0,30.0
2899,https://github.com/inikulin/parse5,https://github.com/floating-ui/floating-ui,0.00552830865,0.99447169135,3696.0,237.0,30.0,6.0,30394.0,1625.0,29.0,7.0
2900,https://github.com/inikulin/parse5,https://github.com/go-task/slim-sprig,0.08548615568,0.91451384432,3696.0,237.0,30.0,6.0,63.0,15.0,9.0,2.0
2901,https://github.com/inikulin/parse5,https://github.com/boa-dev/boa,0.05571915882,0.94428084118,3696.0,237.0,30.0,6.0,5349.0,407.0,30.0,24.0
2902,https://github.com/inikulin/parse5,https://github.com/electron/electron,0.01107736407,0.98892263593,3696.0,237.0,30.0,6.0,114977.0,15674.0,30.0,30.0
2903,https://github.com/inikulin/parse5,https://github.com/ajv-validator/ajv,0.00485123191,0.99514876809,3696.0,237.0,30.0,6.0,13951.0,886.0,30.0,30.0
2905,https://github.com/inikulin/parse5,https://github.com/eslint/eslint,0.00039666003,0.99960333997,3696.0,237.0,30.0,6.0,25375.0,4602.0,30.0,14.0
2906,https://github.com/inikulin/parse5,https://github.com/debug-js/debug,0.0243200594,0.9756799406,3696.0,237.0,30.0,6.0,11186.0,943.0,30.0,20.0
2907,https://github.com/inikulin/parse5,https://github.com/cssnano/cssnano,0.4077433705,0.5922566295,3696.0,237.0,30.0,6.0,4815.0,319.0,30.0,6.0
2908,https://github.com/inikulin/parse5,https://github.com/browserslist/browserslist,0.01534025179,0.98465974821,3696.0,237.0,30.0,6.0,13094.0,721.0,30.0,6.0
2909,https://github.com/inikulin/parse5,https://github.com/chzyer/readline,0.634057971,0.365942029,3696.0,237.0,30.0,6.0,2105.0,281.0,30.0,30.0
2912,https://github.com/inikulin/parse5,https://github.com/clap-rs/clap,0.02788815413,0.97211184587,3696.0,237.0,30.0,6.0,14537.0,1062.0,30.0,24.0
2914,https://github.com/inikulin/parse5,https://github.com/ethers-io/ethers.js,0.07427664987,0.92572335013,3696.0,237.0,30.0,6.0,8049.0,1891.0,30.0,30.0
2915,https://github.com/inikulin/parse5,https://github.com/epoberezkin/fast-deep-equal,0.01403969607,0.98596030393,3696.0,237.0,30.0,6.0,1927.0,105.0,30.0,14.0
2916,https://github.com/inikulin/parse5,https://github.com/formatjs/formatjs,0.06976744186,0.93023255814,3696.0,237.0,30.0,6.0,14363.0,1362.0,30.0,11.0
2918,https://github.com/inikulin/parse5,https://github.com/dcodeio/long.js,0.00041496072,0.99958503928,3696.0,237.0,30.0,6.0,891.0,205.0,29.0,11.0
2920,https://github.com/inikulin/parse5,https://github.com/brooooooklyn/snappy,0.01470588235,0.98529411765,3696.0,237.0,30.0,6.0,167.0,10.0,12.0,1.0
2921,https://github.com/inikulin/parse5,https://github.com/biomejs/biome,0.05236038651,0.94763961349,3696.0,237.0,30.0,6.0,16166.0,506.0,30.0,30.0
2923,https://github.com/inikulin/parse5,https://github.com/alexeyraspopov/picocolors,0.75,0.25,3696.0,237.0,30.0,6.0,1415.0,45.0,10.0,4.0
2925,https://github.com/nodeca/js-yaml,https://github.com/jedisct1/go-minisign,0.34059254751,0.65940745249,6335.0,776.0,30.0,14.0,113.0,13.0,1.0,1.0
2926,https://github.com/nodeca/js-yaml,https://github.com/gulpjs/gulp,0.08256236175,0.91743763825,6335.0,776.0,30.0,14.0,33044.0,4225.0,30.0,4.0
2927,https://github.com/nodeca/js-yaml,https://github.com/facebook/react,0.71464348531,0.28535651469,6335.0,776.0,30.0,14.0,230898.0,47265.0,30.0,30.0
2928,https://github.com/nodeca/js-yaml,https://github.com/axios/axios,0.10997164085,0.89002835915,6335.0,776.0,30.0,14.0,106065.0,10988.0,30.0,30.0
2929,https://github.com/nodeca/js-yaml,https://github.com/immerjs/immer,0.59671244193,0.40328755807,6335.0,776.0,30.0,14.0,27910.0,852.0,30.0,20.0
2930,https://github.com/nodeca/js-yaml,https://github.com/browserslist/browserslist,0.21594783304,0.78405216696,6335.0,776.0,30.0,14.0,13094.0,721.0,30.0,6.0
2931,https://github.com/nodeca/js-yaml,https://github.com/node-fetch/node-fetch,0.41315804444,0.58684195556,6335.0,776.0,30.0,14.0,8814.0,1032.0,30.0,30.0
2932,https://github.com/nodeca/js-yaml,https://github.com/epoberezkin/fast-deep-equal,0.11279804486,0.88720195514,6335.0,776.0,30.0,14.0,1927.0,105.0,30.0,14.0
2933,https://github.com/nodeca/js-yaml,https://github.com/cssnano/cssnano,0.84742922059,0.15257077941,6335.0,776.0,30.0,14.0,4815.0,319.0,30.0,6.0
2935,https://github.com/nodeca/js-yaml,https://github.com/import-js/eslint-plugin-import,0.32106601088,0.67893398912,6335.0,776.0,30.0,14.0,5606.0,1572.0,30.0,30.0
2937,https://github.com/nodeca/js-yaml,https://github.com/clap-rs/clap,0.27968390615,0.72031609385,6335.0,776.0,30.0,14.0,14537.0,1062.0,30.0,24.0
2939,https://github.com/nodeca/js-yaml,https://github.com/ajv-validator/ajv,0.07519049457,0.92480950543,6335.0,776.0,30.0,14.0,13951.0,886.0,30.0,30.0
2940,https://github.com/nodeca/js-yaml,https://github.com/mikemcl/bignumber.js,0.62953710172,0.37046289828,6335.0,776.0,30.0,14.0,6740.0,744.0,25.0,6.0
2941,https://github.com/nodeca/js-yaml,https://github.com/heim-rs/darwin-libproc,0.97635327635,0.02364672365,6335.0,776.0,30.0,14.0,7.0,22.0,6.0,4.0
2943,https://github.com/nodeca/js-yaml,https://github.com/go-task/slim-sprig,0.484221257,0.515778743,6335.0,776.0,30.0,14.0,63.0,15.0,9.0,2.0
2944,https://github.com/nodeca/js-yaml,https://github.com/chzyer/readline,0.9566326531,0.0433673469,6335.0,776.0,30.0,14.0,2105.0,281.0,30.0,30.0
2945,https://github.com/nodeca/js-yaml,https://github.com/mochajs/mocha,0.0445008368,0.9554991632,6335.0,776.0,30.0,14.0,22659.0,3015.0,30.0,18.0
2946,https://github.com/nodeca/js-yaml,https://github.com/electron/electron,0.17548638492,0.82451361508,6335.0,776.0,30.0,14.0,114977.0,15674.0,30.0,30.0
2950,https://github.com/nodeca/js-yaml,https://github.com/motdotla/dotenv,0.817438832,0.182561168,6335.0,776.0,30.0,14.0,19352.0,860.0,4.0,0.0
2951,https://github.com/nodeca/js-yaml,https://github.com/level/levelup,0.93205209779,0.06794790221,6335.0,776.0,30.0,14.0,4085.0,267.0,0.0,0.0
2953,https://github.com/nodeca/js-yaml,https://github.com/humanwhocodes/object-schema,0.17326867917,0.82673132083,6335.0,776.0,30.0,14.0,32.0,7.0,1.0,1.0
2954,https://github.com/nodeca/js-yaml,https://github.com/formatjs/formatjs,0.54268292685,0.45731707315,6335.0,776.0,30.0,14.0,14363.0,1362.0,30.0,11.0
2956,https://github.com/nodeca/js-yaml,https://github.com/getsentry/sentry-javascript,0.00323423311,0.99676576689,6335.0,776.0,30.0,14.0,8053.0,1599.0,30.0,30.0
2957,https://github.com/nodeca/js-yaml,https://github.com/dcodeio/long.js,0.00286999476,0.99713000524,6335.0,776.0,30.0,14.0,891.0,205.0,29.0,11.0
2958,https://github.com/nodeca/js-yaml,https://github.com/mmcloughlin/addchain,0.01029295329,0.98970704671,6335.0,776.0,30.0,14.0,188.0,14.0,30.0,1.0
2959,https://github.com/nodeca/js-yaml,https://github.com/kaelzhang/node-ignore,0.98959516395,0.01040483605,6335.0,776.0,30.0,14.0,448.0,46.0,6.0,1.0
2962,https://github.com/nodeca/js-yaml,https://github.com/brooooooklyn/snappy,0.3383805135,0.6616194865,6335.0,776.0,30.0,14.0,167.0,10.0,12.0,1.0
2963,https://github.com/nodeca/js-yaml,https://github.com/biomejs/biome,0.19130345219,0.80869654781,6335.0,776.0,30.0,14.0,16166.0,506.0,30.0,30.0
2964,https://github.com/nodeca/js-yaml,https://github.com/fastify/fastify,0.30945308442,0.69054691558,6335.0,776.0,30.0,14.0,32708.0,2328.0,30.0,27.0
2965,https://github.com/nodeca/js-yaml,https://github.com/alexeyraspopov/picocolors,0.9473684211,0.0526315789,6335.0,776.0,30.0,14.0,1415.0,45.0,10.0,4.0
2966,https://github.com/formatjs/formatjs,https://github.com/ethers-io/ethers.js,0.3923076923,0.6076923077,14363.0,1362.0,30.0,11.0,8049.0,1891.0,30.0,30.0
2967,https://github.com/formatjs/formatjs,https://github.com/facebook/react,0.406979678,0.593020322,14363.0,1362.0,30.0,11.0,230898.0,47265.0,30.0,30.0
2968,https://github.com/formatjs/formatjs,https://github.com/axios/axios,0.12805241215,0.87194758785,14363.0,1362.0,30.0,11.0,106065.0,10988.0,30.0,30.0
2969,https://github.com/formatjs/formatjs,https://github.com/browserslist/browserslist,0.2158140228,0.7841859772,14363.0,1362.0,30.0,11.0,13094.0,721.0,30.0,6.0
2970,https://github.com/formatjs/formatjs,https://github.com/epoberezkin/fast-deep-equal,0.14431155608,0.85568844392,14363.0,1362.0,30.0,11.0,1927.0,105.0,30.0,14.0
2974,https://github.com/formatjs/formatjs,https://github.com/clap-rs/clap,0.24917461725,0.75082538275,14363.0,1362.0,30.0,11.0,14537.0,1062.0,30.0,24.0
2975,https://github.com/formatjs/formatjs,https://github.com/babel/babel,0.00492758593,0.99507241407,14363.0,1362.0,30.0,11.0,43344.0,5653.0,30.0,30.0
2976,https://github.com/formatjs/formatjs,https://github.com/ajv-validator/ajv,0.05704113053,0.94295886947,14363.0,1362.0,30.0,11.0,13951.0,886.0,30.0,30.0
2977,https://github.com/formatjs/formatjs,https://github.com/chzyer/readline,0.95923813025,0.04076186975,14363.0,1362.0,30.0,11.0,2105.0,281.0,30.0,30.0
2978,https://github.com/formatjs/formatjs,https://github.com/electron/electron,0.13787657921,0.86212342079,14363.0,1362.0,30.0,11.0,114977.0,15674.0,30.0,30.0
2979,https://github.com/formatjs/formatjs,https://github.com/boa-dev/boa,0.3321057918,0.6678942082,14363.0,1362.0,30.0,11.0,5349.0,407.0,30.0,24.0
2982,https://github.com/formatjs/formatjs,https://github.com/dcodeio/long.js,0.00550463766,0.99449536234,14363.0,1362.0,30.0,11.0,891.0,205.0,29.0,11.0
2984,https://github.com/yahoo/serialize-javascript,https://github.com/level/levelup,0.9996721075,0.0003278925,2831.0,182.0,30.0,9.0,4085.0,267.0,0.0,0.0
2985,https://github.com/yahoo/serialize-javascript,https://github.com/nodeca/js-yaml,0.9991686916,0.0008313084,2831.0,182.0,30.0,9.0,6335.0,776.0,30.0,14.0
2986,https://github.com/yahoo/serialize-javascript,https://github.com/inikulin/parse5,0.9998800144,0.0001199856,2831.0,182.0,30.0,9.0,3696.0,237.0,30.0,6.0
2987,https://github.com/yahoo/serialize-javascript,https://github.com/lukeed/polka,0.9328358209,0.0671641791,2831.0,182.0,30.0,9.0,5435.0,173.0,27.0,4.0
